InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536496,85193,RECIPE BOX WITH METAL LID,14,18/04/2011 00:00,3.23,18120,Germany
536496,85185,WHITE HANGING HEART T-LIGHT HOLDER,47,16/07/2011 00:00,7.81,17944,Belgium
536496,85164,RECIPE BOX WITH METAL LID,7,23/05/2011 00:00,7.45,18131,Norway
536496,85140,CREAM CUPID HEARTS COAT HANGER,23,22/05/2011 00:00,12.56,18262,Netherlands
536496,85140,KNITTED UNION FLAG HOT WATER BOTTLE,32,16/07/2011 00:00,12.51,18214,EIRE
536496,85145,HAND WARMER UNION JACK,25,24/07/2011 00:00,7.45,17874,Norway
536496,85180,RED WOOLLY HOTTIE WHITE HEART,50,14/12/2010 00:00,11.49,18066,Switzerland
536496,85208,WHITE HANGING HEART T-LIGHT HOLDER,34,10/08/2011 00:00,5.01,17958,Belgium
536496,85223,HAND WARMER UNION JACK,12,23/02/2011 00:00,10.53,17956,Italy
536496,85137,WHITE HANGING HEART T-LIGHT HOLDER,1,21/07/2011 00:00,2.1,18128,Sweden
536496,85168,RED WOOLLY HOTTIE WHITE HEART,1,23/06/2011 00:00,10.92,17976,Sweden
536496,85169,KNITTED UNION FLAG HOT WATER BOTTLE,33,22/03/2011 00:00,3.4,17875,France
536496,85145,CREAM CUPID HEARTS COAT HANGER,12,14/06/2011 00:00,11.98,18127,Switzerland
536496,85143,KNITTED UNION FLAG HOT WATER BOTTLE,30,11/08/2011 00:00,1.22,18213,Norway
536497,85168,HAND WARMER UNION JACK,22,03/04/2011 00:00,5.58,18335,Switzerland
536497,85158,RED WOOLLY HOTTIE WHITE HEART,49,18/07/2011 00:00,7.5,18192,UK
536497,85189,RECIPE BOX WITH METAL LID,43,10/02/2011 00:00,13.42,18249,Italy
536497,85140,RECIPE BOX WITH METAL LID,29,18/04/2011 00:00,10.01,17936,Germany
536497,85200,WHITE HANGING HEART T-LIGHT HOLDER,46,16/07/2011 00:00,8.54,17959,EIRE
536497,85217,RECIPE BOX WITH METAL LID,19,09/07/2011 00:00,8.76,17980,Netherlands
536497,85150,CREAM CUPID HEARTS COAT HANGER,5,27/12/2010 00:00,11.78,18018,Sweden
536497,85219,RECIPE BOX WITH METAL LID,4,10/02/2011 00:00,6.26,18105,France
536497,85205,WHITE HANGING HEART T-LIGHT HOLDER,2,23/07/2011 00:00,12.11,18298,UK
536497,85180,HAND WARMER UNION JACK,49,28/03/2011 00:00,11.88,18234,France
536497,85201,HAND WARMER UNION JACK,46,23/03/2011 00:00,8.99,17909,Germany
536497,85167,HAND WARMER UNION JACK,18,24/09/2011 00:00,10.49,18346,Belgium
536497,85142,CREAM CUPID HEARTS COAT HANGER,18,08/03/2011 00:00,3.7,18005,Sweden
536497,85143,RECIPE BOX WITH METAL LID,30,13/06/2011 00:00,9.83,17939,Italy
536497,85166,RED WOOLLY HOTTIE WHITE HEART,12,05/02/2011 00:00,2.81,18316,EIRE
536497,85146,WHITE HANGING HEART T-LIGHT HOLDER,21,24/03/2011 00:00,2.94,17903,Switzerland
536497,85177,HAND WARMER UNION JACK,40,04/05/2011 00:00,2.52,17957,Norway
536497,85160,KNITTED UNION FLAG HOT WATER BOTTLE,16,02/07/2011 00:00,3.25,17950,UK
536497,85184,WHITE HANGING HEART T-LIGHT HOLDER,30,02/08/2011 00:00,1.53,18197,Switzerland
536497,85135,RECIPE BOX WITH METAL LID,11,10/08/2011 00:00,7.56,18244,Netherlands
536498,85188,RED WOOLLY HOTTIE WHITE HEART,30,07/02/2011 00:00,11.61,18321,Italy
536498,85173,RECIPE BOX WITH METAL LID,40,14/03/2011 00:00,13.22,18176,EIRE
536498,85129,KNITTED UNION FLAG HOT WATER BOTTLE,39,07/03/2011 00:00,4.47,17895,UK
536498,85218,CREAM CUPID HEARTS COAT HANGER,45,21/08/2011 00:00,2.49,18261,Sweden
536498,85185,BLUE SKITTLE GIFTBOX,5,15/05/2011 00:00,5.59,18108,Germany
536498,85133,KNITTED UNION FLAG HOT WATER BOTTLE,26,26/05/2011 00:00,12.5,17914,Norway
536498,85201,RED WOOLLY HOTTIE WHITE HEART,27,25/12/2010 00:00,11.28,17891,Belgium
536498,85138,HAND WARMER UNION JACK,39,18/01/2011 00:00,5.24,18037,Italy
536498,85180,HAND WARMER UNION JACK,10,19/06/2011 00:00,10.83,18229,UK
536498,85155,BLUE SKITTLE GIFTBOX,21,12/03/2011 00:00,8.85,18133,Netherlands
536498,85149,RED WOOLLY HOTTIE WHITE HEART,4,23/02/2011 00:00,6.79,18016,France
536498,85213,RED WOOLLY HOTTIE WHITE HEART,24,06/02/2011 00:00,14.02,18309,Sweden
536498,85146,RECIPE BOX WITH METAL LID,34,26/03/2011 00:00,4.44,18062,Italy
536498,85145,WHITE HANGING HEART T-LIGHT HOLDER,40,12/01/2011 00:00,3.84,17910,Norway
536498,85195,CREAM CUPID HEARTS COAT HANGER,43,14/07/2011 00:00,11.85,17963,Italy
536498,85173,RED WOOLLY HOTTIE WHITE HEART,3,10/09/2011 00:00,1.58,18129,Italy
536498,85126,BLUE SKITTLE GIFTBOX,6,25/08/2011 00:00,1.73,18241,Switzerland
536498,85173,RECIPE BOX WITH METAL LID,48,24/06/2011 00:00,2.67,18015,Sweden
536498,85196,KNITTED UNION FLAG HOT WATER BOTTLE,5,13/06/2011 00:00,8.53,18095,Italy
536498,85167,WHITE HANGING HEART T-LIGHT HOLDER,5,26/04/2011 00:00,9.28,17889,Switzerland
536499,85156,WHITE HANGING HEART T-LIGHT HOLDER,33,09/12/2010 00:00,9.04,18205,Italy
536499,85134,KNITTED UNION FLAG HOT WATER BOTTLE,6,12/07/2011 00:00,3.93,18252,Italy
536499,85208,HAND WARMER UNION JACK,45,06/01/2011 00:00,12.88,18248,UK
536499,85205,WHITE HANGING HEART T-LIGHT HOLDER,39,09/03/2011 00:00,12.22,18072,Netherlands
536499,85186,RECIPE BOX WITH METAL LID,9,07/03/2011 00:00,8.84,17852,UK
536499,85200,WHITE HANGING HEART T-LIGHT HOLDER,20,09/12/2010 00:00,7.03,17969,Germany
536499,85198,HAND WARMER UNION JACK,16,13/01/2011 00:00,14.84,18009,France
536499,85188,CREAM CUPID HEARTS COAT HANGER,46,25/07/2011 00:00,5.35,18320,Norway
536499,85145,CREAM CUPID HEARTS COAT HANGER,11,10/03/2011 00:00,8.64,18332,Sweden
536499,85165,KNITTED UNION FLAG HOT WATER BOTTLE,33,04/08/2011 00:00,7.54,18075,Netherlands
536499,85157,RED WOOLLY HOTTIE WHITE HEART,45,15/06/2011 00:00,7.99,18141,Sweden
536499,85152,BLUE SKITTLE GIFTBOX,38,09/09/2011 00:00,12.33,18316,Netherlands
536499,85175,KNITTED UNION FLAG HOT WATER BOTTLE,43,19/07/2011 00:00,2.03,18333,Belgium
536499,85178,KNITTED UNION FLAG HOT WATER BOTTLE,4,19/09/2011 00:00,0.86,18050,Netherlands
536499,85217,HAND WARMER UNION JACK,47,10/05/2011 00:00,14.19,17874,Germany
536499,85143,WHITE HANGING HEART T-LIGHT HOLDER,50,19/08/2011 00:00,1.52,18200,Sweden
536499,85197,HAND WARMER UNION JACK,13,14/09/2011 00:00,14.92,17950,Sweden
536499,85200,HAND WARMER UNION JACK,14,11/04/2011 00:00,14.29,18170,Sweden
536499,85152,CREAM CUPID HEARTS COAT HANGER,24,08/01/2011 00:00,6.8,18126,France
536499,85132,BLUE SKITTLE GIFTBOX,45,05/02/2011 00:00,13.07,17966,Netherlands
536500,85168,WHITE HANGING HEART T-LIGHT HOLDER,1,06/03/2011 00:00,8.5,18051,Italy
536500,85202,RED WOOLLY HOTTIE WHITE HEART,30,19/07/2011 00:00,1.29,18330,Belgium
536500,85141,KNITTED UNION FLAG HOT WATER BOTTLE,18,15/08/2011 00:00,9.48,18068,UK
536500,85191,KNITTED UNION FLAG HOT WATER BOTTLE,8,19/03/2011 00:00,9.91,18076,UK
536500,85129,HAND WARMER UNION JACK,31,21/07/2011 00:00,7.3,18176,France
536500,85212,KNITTED UNION FLAG HOT WATER BOTTLE,40,27/03/2011 00:00,9.27,18239,Sweden
536500,85217,KNITTED UNION FLAG HOT WATER BOTTLE,9,22/05/2011 00:00,5.48,17913,Netherlands
536500,85212,KNITTED UNION FLAG HOT WATER BOTTLE,37,27/07/2011 00:00,14.13,18119,France
536500,85183,HAND WARMER UNION JACK,48,26/07/2011 00:00,13.28,18261,EIRE
536500,85179,BLUE SKITTLE GIFTBOX,33,27/06/2011 00:00,14.52,17985,Sweden
536500,85192,WHITE HANGING HEART T-LIGHT HOLDER,21,15/03/2011 00:00,5.79,18085,EIRE
536500,85206,HAND WARMER UNION JACK,5,05/02/2011 00:00,3.45,18070,Switzerland
536500,85210,BLUE SKITTLE GIFTBOX,22,29/03/2011 00:00,12.09,18047,Belgium
536500,85160,BLUE SKITTLE GIFTBOX,39,03/04/2011 00:00,2.23,17924,Switzerland
536500,85178,RECIPE BOX WITH METAL LID,20,21/12/2010 00:00,10.41,18059,EIRE
536500,85187,BLUE SKITTLE GIFTBOX,43,06/08/2011 00:00,5.32,18195,Belgium
536500,85218,RED WOOLLY HOTTIE WHITE HEART,23,10/01/2011 00:00,14.72,17895,France
536500,85126,CREAM CUPID HEARTS COAT HANGER,26,15/09/2011 00:00,6.89,18016,Sweden
536500,85167,CREAM CUPID HEARTS COAT HANGER,20,04/12/2010 00:00,6.73,18314,Netherlands
536500,85144,CREAM CUPID HEARTS COAT HANGER,39,25/07/2011 00:00,3.26,18282,UK
536501,85213,RECIPE BOX WITH METAL LID,31,25/07/2011 00:00,4.48,18036,Germany
536501,85160,RED WOOLLY HOTTIE WHITE HEART,50,03/08/2011 00:00,5.35,17885,Italy
536501,85143,BLUE SKITTLE GIFTBOX,6,10/02/2011 00:00,7.33,18122,Norway
536501,85183,CREAM CUPID HEARTS COAT HANGER,28,27/12/2010 00:00,1.43,18267,Italy
536501,85150,RED WOOLLY HOTTIE WHITE HEART,48,10/05/2011 00:00,6.45,18173,Belgium
536501,85162,RED WOOLLY HOTTIE WHITE HEART,13,10/08/2011 00:00,1.84,17910,Italy
536501,85215,KNITTED UNION FLAG HOT WATER BOTTLE,27,28/02/2011 00:00,7.86,18093,Norway
536501,85165,KNITTED UNION FLAG HOT WATER BOTTLE,13,04/09/2011 00:00,9.18,17949,EIRE
536501,85187,BLUE SKITTLE GIFTBOX,42,13/03/2011 00:00,7.23,18181,France
536501,85165,WHITE HANGING HEART T-LIGHT HOLDER,7,18/01/2011 00:00,12.46,18196,Sweden
536501,85183,RED WOOLLY HOTTIE WHITE HEART,28,31/08/2011 00:00,5.22,18134,Netherlands
536501,85172,KNITTED UNION FLAG HOT WATER BOTTLE,32,26/09/2011 00:00,10.71,18269,Switzerland
536501,85174,RECIPE BOX WITH METAL LID,28,15/03/2011 00:00,10.92,18076,France
536501,85166,HAND WARMER UNION JACK,14,11/03/2011 00:00,13.35,17967,UK
536501,85197,CREAM CUPID HEARTS COAT HANGER,49,27/01/2011 00:00,3.19,18196,Germany
536501,85182,KNITTED UNION FLAG HOT WATER BOTTLE,34,10/02/2011 00:00,14.2,18327,Belgium
536501,85178,KNITTED UNION FLAG HOT WATER BOTTLE,30,24/02/2011 00:00,11.87,17902,Belgium
536501,85156,HAND WARMER UNION JACK,7,23/06/2011 00:00,14.55,17892,Belgium
536501,85219,BLUE SKITTLE GIFTBOX,10,22/06/2011 00:00,8.53,18145,Sweden
536501,85144,WHITE HANGING HEART T-LIGHT HOLDER,45,24/07/2011 00:00,6.18,17990,UK
536502,85193,RECIPE BOX WITH METAL LID,39,20/04/2011 00:00,4.5,18291,Germany
536502,85188,CREAM CUPID HEARTS COAT HANGER,43,18/09/2011 00:00,10.02,18229,UK
536502,85203,RECIPE BOX WITH METAL LID,22,06/07/2011 00:00,6.29,18221,Italy
536502,85135,BLUE SKITTLE GIFTBOX,40,24/03/2011 00:00,1.1,18080,Netherlands
536502,85219,HAND WARMER UNION JACK,47,05/12/2010 00:00,9.28,18234,Belgium
536502,85164,BLUE SKITTLE GIFTBOX,14,21/09/2011 00:00,4.01,18270,Italy
536502,85176,RED WOOLLY HOTTIE WHITE HEART,10,05/03/2011 00:00,8.27,18267,Belgium
536502,85159,HAND WARMER UNION JACK,14,20/04/2011 00:00,5.6,18101,Switzerland
536502,85148,KNITTED UNION FLAG HOT WATER BOTTLE,43,13/02/2011 00:00,12.86,17976,UK
536502,85133,RECIPE BOX WITH METAL LID,33,07/07/2011 00:00,13.8,18185,Italy
536502,85168,WHITE HANGING HEART T-LIGHT HOLDER,36,21/08/2011 00:00,9.13,18177,Switzerland
536502,85151,RED WOOLLY HOTTIE WHITE HEART,7,27/02/2011 00:00,7.09,18025,Germany
536502,85164,BLUE SKITTLE GIFTBOX,49,14/06/2011 00:00,14.41,18323,Germany
536502,85182,CREAM CUPID HEARTS COAT HANGER,16,03/03/2011 00:00,9.9,18202,EIRE
536502,85152,KNITTED UNION FLAG HOT WATER BOTTLE,50,29/01/2011 00:00,14.95,18260,Belgium
536502,85127,RECIPE BOX WITH METAL LID,16,22/09/2011 00:00,3.09,18297,Germany
536502,85127,HAND WARMER UNION JACK,20,18/12/2010 00:00,8.46,17880,Italy
536502,85147,RECIPE BOX WITH METAL LID,42,01/04/2011 00:00,12.87,18066,Norway
536502,85150,CREAM CUPID HEARTS COAT HANGER,35,11/03/2011 00:00,11.68,18090,Italy
536502,85129,KNITTED UNION FLAG HOT WATER BOTTLE,10,02/09/2011 00:00,10.56,18254,UK
536503,85222,RED WOOLLY HOTTIE WHITE HEART,8,09/07/2011 00:00,12.47,17893,Norway
536503,85201,CREAM CUPID HEARTS COAT HANGER,30,03/03/2011 00:00,1.78,17991,Italy
536503,85179,RED WOOLLY HOTTIE WHITE HEART,38,10/01/2011 00:00,9.93,18229,EIRE
536503,85193,KNITTED UNION FLAG HOT WATER BOTTLE,20,30/07/2011 00:00,5.8,17962,UK
536503,85161,HAND WARMER UNION JACK,42,05/02/2011 00:00,4.76,18279,Belgium
536503,85139,HAND WARMER UNION JACK,3,06/02/2011 00:00,14.15,18051,Norway
536503,85190,WHITE HANGING HEART T-LIGHT HOLDER,29,31/03/2011 00:00,1.07,17867,Netherlands
536503,85189,KNITTED UNION FLAG HOT WATER BOTTLE,40,08/07/2011 00:00,8.84,18054,Italy
536503,85196,KNITTED UNION FLAG HOT WATER BOTTLE,37,04/06/2011 00:00,11.13,18148,Switzerland
536503,85142,WHITE HANGING HEART T-LIGHT HOLDER,5,26/02/2011 00:00,11.09,18301,France
536503,85216,RECIPE BOX WITH METAL LID,20,30/05/2011 00:00,14.99,18112,UK
536503,85183,WHITE HANGING HEART T-LIGHT HOLDER,13,28/12/2010 00:00,4.7,17935,UK
536503,85211,CREAM CUPID HEARTS COAT HANGER,25,05/02/2011 00:00,6.04,18004,Belgium
536503,85189,RECIPE BOX WITH METAL LID,8,12/01/2011 00:00,9.87,17998,Italy
536503,85169,HAND WARMER UNION JACK,32,30/04/2011 00:00,10.93,18051,UK
536503,85134,WHITE HANGING HEART T-LIGHT HOLDER,37,01/01/2011 00:00,9.92,18151,Italy
536503,85123,HAND WARMER UNION JACK,44,03/03/2011 00:00,3.4,18024,UK
536503,85186,HAND WARMER UNION JACK,32,05/05/2011 00:00,6.14,17920,UK
536503,85184,BLUE SKITTLE GIFTBOX,16,27/05/2011 00:00,12.34,17977,Norway
536503,85161,WHITE HANGING HEART T-LIGHT HOLDER,14,04/04/2011 00:00,13.99,17910,EIRE
536504,85160,HAND WARMER UNION JACK,40,02/01/2011 00:00,12.07,18015,Norway
536504,85175,CREAM CUPID HEARTS COAT HANGER,15,09/12/2010 00:00,6.29,18230,Germany
536504,85136,RED WOOLLY HOTTIE WHITE HEART,6,14/02/2011 00:00,3.79,18155,France
536504,85200,BLUE SKITTLE GIFTBOX,5,03/05/2011 00:00,2.11,17871,Belgium
536504,85179,BLUE SKITTLE GIFTBOX,26,17/02/2011 00:00,3.48,18313,Italy
536504,85219,BLUE SKITTLE GIFTBOX,35,08/08/2011 00:00,12.59,17874,France
536504,85186,WHITE HANGING HEART T-LIGHT HOLDER,42,25/02/2011 00:00,12.73,18340,UK
536504,85213,RECIPE BOX WITH METAL LID,4,03/05/2011 00:00,9.55,18141,Switzerland
536504,85198,KNITTED UNION FLAG HOT WATER BOTTLE,44,17/04/2011 00:00,6.35,18029,Germany
536504,85179,RECIPE BOX WITH METAL LID,17,14/04/2011 00:00,9.17,18122,Netherlands
536504,85129,KNITTED UNION FLAG HOT WATER BOTTLE,10,05/04/2011 00:00,10.89,18124,UK
536504,85203,WHITE HANGING HEART T-LIGHT HOLDER,12,17/04/2011 00:00,1.95,18303,Switzerland
536504,85168,HAND WARMER UNION JACK,18,12/07/2011 00:00,10.24,18173,Italy
536504,85175,WHITE HANGING HEART T-LIGHT HOLDER,36,14/06/2011 00:00,1.29,17982,Germany
536504,85181,RECIPE BOX WITH METAL LID,2,29/06/2011 00:00,13.82,18140,Germany
536504,85197,RED WOOLLY HOTTIE WHITE HEART,13,31/05/2011 00:00,3.44,18064,Germany
536504,85137,HAND WARMER UNION JACK,49,24/09/2011 00:00,10.97,17889,Sweden
536504,85174,CREAM CUPID HEARTS COAT HANGER,38,16/05/2011 00:00,14.43,17982,EIRE
536504,85147,BLUE SKITTLE GIFTBOX,8,10/04/2011 00:00,12.95,18213,Netherlands
536504,85199,CREAM CUPID HEARTS COAT HANGER,39,19/03/2011 00:00,10.16,18344,Netherlands
536505,85187,BLUE SKITTLE GIFTBOX,3,26/01/2011 00:00,4.93,18090,Netherlands
536505,85143,CREAM CUPID HEARTS COAT HANGER,3,04/06/2011 00:00,7.85,17884,Germany
536505,85161,RECIPE BOX WITH METAL LID,27,28/02/2011 00:00,6.4,18258,Norway
536505,85127,RED WOOLLY HOTTIE WHITE HEART,17,13/09/2011 00:00,8.98,18319,Italy
536505,85128,BLUE SKITTLE GIFTBOX,3,24/02/2011 00:00,3.52,17957,France
536505,85155,RECIPE BOX WITH METAL LID,23,18/08/2011 00:00,9.34,18318,Italy
536505,85132,KNITTED UNION FLAG HOT WATER BOTTLE,48,16/09/2011 00:00,1.12,18330,Italy
536505,85191,HAND WARMER UNION JACK,10,12/04/2011 00:00,3.92,18241,Netherlands
536505,85126,RED WOOLLY HOTTIE WHITE HEART,44,24/01/2011 00:00,2.57,18219,EIRE
536505,85159,WHITE HANGING HEART T-LIGHT HOLDER,50,08/03/2011 00:00,5.31,18019,France
536505,85189,KNITTED UNION FLAG HOT WATER BOTTLE,11,26/04/2011 00:00,12.21,17984,Switzerland
536505,85177,RECIPE BOX WITH METAL LID,47,02/05/2011 00:00,12.41,17996,UK
536505,85202,HAND WARMER UNION JACK,34,01/02/2011 00:00,2.05,17881,Norway
536505,85185,WHITE HANGING HEART T-LIGHT HOLDER,7,17/03/2011 00:00,8.85,18209,Belgium
536505,85212,CREAM CUPID HEARTS COAT HANGER,32,20/12/2010 00:00,6.65,18030,Netherlands
536505,85141,KNITTED UNION FLAG HOT WATER BOTTLE,19,27/08/2011 00:00,4.68,18100,France
536505,85216,CREAM CUPID HEARTS COAT HANGER,23,06/04/2011 00:00,7.86,18284,Italy
536505,85197,RECIPE BOX WITH METAL LID,1,22/08/2011 00:00,3.83,18306,Switzerland
536505,85158,CREAM CUPID HEARTS COAT HANGER,3,22/12/2010 00:00,5.36,18219,UK
536505,85214,HAND WARMER UNION JACK,2,26/03/2011 00:00,13.65,18301,EIRE
536506,85218,HAND WARMER UNION JACK,13,08/04/2011 00:00,4.97,18312,France
536506,85153,KNITTED UNION FLAG HOT WATER BOTTLE,47,23/12/2010 00:00,3.3,18298,Italy
536506,85173,KNITTED UNION FLAG HOT WATER BOTTLE,27,16/08/2011 00:00,10.46,18210,Sweden
536506,85182,WHITE HANGING HEART T-LIGHT HOLDER,30,03/03/2011 00:00,13.83,17919,Belgium
536506,85143,WHITE HANGING HEART T-LIGHT HOLDER,31,15/06/2011 00:00,7.26,17852,UK
536506,85223,WHITE HANGING HEART T-LIGHT HOLDER,22,12/05/2011 00:00,13.31,18344,UK
536506,85139,WHITE HANGING HEART T-LIGHT HOLDER,44,02/09/2011 00:00,6.52,18252,Sweden
536506,85162,RED WOOLLY HOTTIE WHITE HEART,42,21/01/2011 00:00,6.88,18240,UK
536506,85158,WHITE HANGING HEART T-LIGHT HOLDER,2,12/01/2011 00:00,1.05,18341,Sweden
536506,85161,KNITTED UNION FLAG HOT WATER BOTTLE,30,03/08/2011 00:00,9.26,18060,Germany
536506,85169,HAND WARMER UNION JACK,25,12/03/2011 00:00,8.56,17902,Norway
536506,85187,RECIPE BOX WITH METAL LID,32,17/05/2011 00:00,2.16,17959,Norway
536506,85188,WHITE HANGING HEART T-LIGHT HOLDER,37,27/02/2011 00:00,11.73,18183,Norway
536506,85185,RED WOOLLY HOTTIE WHITE HEART,19,07/01/2011 00:00,1.14,18109,Germany
536506,85194,RECIPE BOX WITH METAL LID,42,15/12/2010 00:00,6.29,17899,Switzerland
536506,85143,HAND WARMER UNION JACK,32,04/03/2011 00:00,12.16,18313,EIRE
536506,85186,RED WOOLLY HOTTIE WHITE HEART,31,14/07/2011 00:00,11.98,18162,France
536506,85188,HAND WARMER UNION JACK,20,18/03/2011 00:00,3.85,17928,Netherlands
536506,85203,KNITTED UNION FLAG HOT WATER BOTTLE,11,29/06/2011 00:00,10.71,18205,Sweden
536506,85184,WHITE HANGING HEART T-LIGHT HOLDER,18,13/09/2011 00:00,6.11,18187,Italy
536507,85222,RECIPE BOX WITH METAL LID,47,28/03/2011 00:00,3.4,18045,France
536507,85138,KNITTED UNION FLAG HOT WATER BOTTLE,14,30/12/2010 00:00,11.03,18295,France
536507,85129,CREAM CUPID HEARTS COAT HANGER,27,16/01/2011 00:00,7.08,18058,Sweden
536507,85178,KNITTED UNION FLAG HOT WATER BOTTLE,13,31/12/2010 00:00,5.69,18333,Germany
536507,85195,HAND WARMER UNION JACK,20,03/03/2011 00:00,3.79,17939,Germany
536507,85150,KNITTED UNION FLAG HOT WATER BOTTLE,2,03/07/2011 00:00,8.15,17956,France
536507,85201,HAND WARMER UNION JACK,26,18/01/2011 00:00,2.54,18230,Norway
536507,85130,HAND WARMER UNION JACK,12,28/05/2011 00:00,13.77,18047,Switzerland
536507,85146,RECIPE BOX WITH METAL LID,8,25/03/2011 00:00,14.37,18234,Germany
536507,85133,CREAM CUPID HEARTS COAT HANGER,42,19/06/2011 00:00,9.84,18341,Germany
536507,85168,KNITTED UNION FLAG HOT WATER BOTTLE,42,09/03/2011 00:00,8.06,18147,Italy
536507,85141,WHITE HANGING HEART T-LIGHT HOLDER,30,10/04/2011 00:00,13.54,18295,Sweden
536507,85160,RECIPE BOX WITH METAL LID,36,22/06/2011 00:00,7.65,17944,Netherlands
536507,85146,RED WOOLLY HOTTIE WHITE HEART,32,22/02/2011 00:00,2.71,18105,EIRE
536507,85178,KNITTED UNION FLAG HOT WATER BOTTLE,11,01/12/2010 00:00,5.11,17935,Italy
536507,85159,CREAM CUPID HEARTS COAT HANGER,28,19/12/2010 00:00,11.66,17912,Norway
536507,85131,WHITE HANGING HEART T-LIGHT HOLDER,32,27/06/2011 00:00,14.59,18054,Belgium
536507,85166,WHITE HANGING HEART T-LIGHT HOLDER,25,23/01/2011 00:00,13.61,18105,EIRE
536507,85222,RECIPE BOX WITH METAL LID,6,10/08/2011 00:00,9.38,18009,Italy
536507,85185,BLUE SKITTLE GIFTBOX,4,07/12/2010 00:00,14.5,17906,Germany
536508,85182,CREAM CUPID HEARTS COAT HANGER,30,23/08/2011 00:00,2.15,18031,Germany
536508,85175,KNITTED UNION FLAG HOT WATER BOTTLE,10,21/04/2011 00:00,3.91,18168,EIRE
536508,85217,HAND WARMER UNION JACK,21,29/03/2011 00:00,3.89,18300,Italy
536508,85178,KNITTED UNION FLAG HOT WATER BOTTLE,25,29/05/2011 00:00,7.53,18008,Norway
536508,85159,RED WOOLLY HOTTIE WHITE HEART,44,07/03/2011 00:00,1.05,18226,Norway
536508,85178,RED WOOLLY HOTTIE WHITE HEART,50,22/12/2010 00:00,8.9,18275,Sweden
536508,85152,RECIPE BOX WITH METAL LID,25,03/05/2011 00:00,1.18,18281,Italy
536508,85146,HAND WARMER UNION JACK,20,29/04/2011 00:00,3.6,17936,France
536508,85125,HAND WARMER UNION JACK,31,13/02/2011 00:00,11.99,18212,Belgium
536508,85180,KNITTED UNION FLAG HOT WATER BOTTLE,5,29/12/2010 00:00,14.57,18214,UK
536508,85215,HAND WARMER UNION JACK,34,08/07/2011 00:00,11.32,18055,Netherlands
536508,85147,WHITE HANGING HEART T-LIGHT HOLDER,9,13/01/2011 00:00,6.31,17886,Norway
536508,85213,KNITTED UNION FLAG HOT WATER BOTTLE,16,01/05/2011 00:00,8.79,18162,Sweden
536508,85203,HAND WARMER UNION JACK,45,20/04/2011 00:00,10.99,17862,Sweden
536508,85210,RECIPE BOX WITH METAL LID,3,15/09/2011 00:00,12.89,17981,Belgium
536508,85178,RED WOOLLY HOTTIE WHITE HEART,20,09/02/2011 00:00,7.59,18065,Switzerland
536508,85128,WHITE HANGING HEART T-LIGHT HOLDER,18,23/02/2011 00:00,9.49,18087,Italy
536508,85164,CREAM CUPID HEARTS COAT HANGER,22,23/01/2011 00:00,14.56,18350,Germany
536508,85196,HAND WARMER UNION JACK,17,26/05/2011 00:00,5.4,18218,UK
536508,85143,RECIPE BOX WITH METAL LID,45,05/12/2010 00:00,9.42,18029,EIRE
536509,85139,RED WOOLLY HOTTIE WHITE HEART,44,23/04/2011 00:00,1.91,18340,UK
536509,85204,KNITTED UNION FLAG HOT WATER BOTTLE,1,27/07/2011 00:00,9.84,18088,Switzerland
536509,85204,WHITE HANGING HEART T-LIGHT HOLDER,38,28/04/2011 00:00,5.01,18016,Germany
536509,85207,KNITTED UNION FLAG HOT WATER BOTTLE,46,23/07/2011 00:00,8.02,18070,Netherlands
536509,85127,RED WOOLLY HOTTIE WHITE HEART,9,02/09/2011 00:00,1.72,18183,UK
536509,85172,HAND WARMER UNION JACK,2,17/06/2011 00:00,8.79,17879,Germany
536509,85138,KNITTED UNION FLAG HOT WATER BOTTLE,3,27/01/2011 00:00,4.27,18053,Sweden
536509,85136,RED WOOLLY HOTTIE WHITE HEART,36,14/07/2011 00:00,7.34,18129,UK
536509,85214,RECIPE BOX WITH METAL LID,30,24/07/2011 00:00,14.49,18310,EIRE
536509,85208,CREAM CUPID HEARTS COAT HANGER,29,17/12/2010 00:00,8.54,18337,Belgium
536509,85146,BLUE SKITTLE GIFTBOX,12,25/07/2011 00:00,4.69,18078,Norway
536509,85186,RECIPE BOX WITH METAL LID,39,28/03/2011 00:00,0.92,18321,Italy
536509,85146,HAND WARMER UNION JACK,19,10/08/2011 00:00,4.77,18100,Switzerland
536509,85142,RECIPE BOX WITH METAL LID,2,04/06/2011 00:00,12.47,17923,Netherlands
536509,85189,KNITTED UNION FLAG HOT WATER BOTTLE,23,08/08/2011 00:00,2.46,18112,EIRE
536509,85153,RED WOOLLY HOTTIE WHITE HEART,13,14/08/2011 00:00,14.83,17952,EIRE
536509,85173,BLUE SKITTLE GIFTBOX,27,02/06/2011 00:00,6.31,17954,France
536509,85186,KNITTED UNION FLAG HOT WATER BOTTLE,40,21/01/2011 00:00,8.37,18138,Netherlands
536509,85139,KNITTED UNION FLAG HOT WATER BOTTLE,37,22/08/2011 00:00,6.32,18300,Switzerland
536509,85145,RECIPE BOX WITH METAL LID,2,19/02/2011 00:00,5.1,18090,Netherlands
536510,85170,WHITE HANGING HEART T-LIGHT HOLDER,33,08/06/2011 00:00,3.43,17946,Italy
